Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population
4304-TSPVK,Female,46,No,No,Yes,No,0,United States,California,Tupman,93276,35.316263,-119.402559,236
1552-AAGRX,Female,22,Yes,No,No,No,0,United States,California,Visalia,93277,36.303793,-119.375646,44741
2637-FKFSY,Female,61,No,No,Yes,No,0,United States,California,Wasco,93280,35.652242,-119.4464,22760
7874-ECPQJ,Female,57,No,No,No,Yes,2,United States,California,Wofford Heights,93285,35.690535,-118.552784,2515
0020-INWCK,Female,58,No,No,Yes,Yes,2,United States,California,Woodlake,93286,36.464635,-119.094348,8870
7089-RKVSZ,Male,43,No,No,Yes,No,0,United States,California,Woody,93287,35.710244,-118.881679,88
2683-JXWQQ,Male,24,Yes,No,Yes,Yes,1,United States,California,Visalia,93291,36.391777,-119.372842,36718
9548-ZMVTX,Male,31,No,No,Yes,Yes,3,United States,California,Visalia,93292,36.37559,-119.211689,30395
8739-XNIKG,Female,29,Yes,No,No,No,0,United States,California,Bakersfield,93301,35.383937,-119.020428,12963
9755-JHNMN,Female,37,No,No,No,No,0,United States,California,Bakersfield,93304,35.339796,-119.023552,44588
3981-QSVQI,Male,28,Yes,No,No,No,0,United States,California,Bakersfield,93305,35.391733,-118.984109,35643
2789-HQBOU,Male,60,No,No,No,No,0,United States,California,Bakersfield,93306,35.449881,-118.841442,53481
9424-CMPOG,Male,53,No,No,Yes,Yes,3,United States,California,Bakersfield,93307,35.280113,-118.962329,59195
5067-WJEUN,Male,42,No,No,Yes,Yes,2,United States,California,Bakersfield,93308,35.559617,-118.925185,44915
3450-WXOAT,Male,36,No,No,No,No,0,United States,California,Bakersfield,93309,35.342891,-119.064803,58632
9251-WNSOD,Female,23,Yes,No,Yes,No,0,United States,California,Bakersfield,93311,35.16207,-119.194488,20440
6974-DAFLI,Female,54,No,No,Yes,No,0,United States,California,Bakersfield,93312,35.392599,-119.245341,40836
2616-UUTFK,Male,54,No,No,Yes,No,0,United States,California,Bakersfield,93313,35.140938,-119.051348,25126
7064-JHXCE,Male,64,No,No,Yes,Yes,1,United States,California,San Luis Obispo,93401,35.233745,-120.626442,27047
7989-AWGEH,Male,24,Yes,No,Yes,Yes,2,United States,California,San Luis Obispo,93405,35.236549,-120.727344,31982
4373-VVHQL,Male,37,No,No,No,No,0,United States,California,Arroyo Grande,93420,35.176236,-120.483243,24499
4559-UWIHT,Male,37,No,No,Yes,No,0,United States,California,Atascadero,93422,35.453912,-120.69461,29539
6650-BWFRT,Female,43,No,No,Yes,No,0,United States,California,Cambria,93428,35.591387,-121.032256,6526
9570-KYEUA,Male,38,No,No,No,No,0,United States,California,Casmalia,93429,34.866032,-120.536546,210
6993-YGFJV,Male,29,Yes,No,Yes,No,0,United States,California,Cayucos,93430,35.511833,-120.918713,3220
2712-SYWAY,Female,30,No,No,No,No,0,United States,California,Creston,93432,35.480896,-120.469476,1203
0730-BGQGF,Male,48,No,No,Yes,Yes,3,United States,California,Grover Beach,93433,35.120833,-120.61843,13106
5498-IBWPI,Female,34,No,No,Yes,Yes,2,United States,California,Guadalupe,93434,34.936,-120.594655,5726
9101-NTIXF,Male,32,No,No,No,No,0,United States,California,Lompoc,93436,34.601055,-120.382917,51737
9314-QDMDW,Male,29,Yes,No,No,No,0,United States,California,Los Alamos,93440,34.758699,-120.275839,1328
9308-ANMVE,Male,52,No,No,No,Yes,2,United States,California,Los Olivos,93441,34.70434,-120.02609,1317
3413-DHLPB,Male,57,No,No,Yes,Yes,1,United States,California,Oceano,93445,35.059695,-120.604741,7435
7649-PHJVR,Male,22,Yes,No,No,No,0,United States,California,Paso Robles,93446,35.634222,-120.728341,35586
6114-TCFID,Female,47,No,No,No,No,0,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564
3787-TRIAL,Male,23,Yes,No,Yes,Yes,9,United States,California,San Ardo,93450,35.996008,-120.85305,670
5156-UMKOW,Female,44,No,No,No,Yes,3,United States,California,San Simeon,93452,35.746484,-121.223355,471
1247-QBVSH,Female,41,No,No,Yes,Yes,2,United States,California,Santa Margarita,93453,35.303926,-120.256567,2687
6734-GMPVK,Male,34,No,No,No,No,0,United States,California,Santa Maria,93454,34.943523,-120.256729,30540
9822-OAOVB,Female,63,No,No,No,No,0,United States,California,Santa Maria,93455,34.818227,-120.418784,37364
6161-ERDGD,Male,57,No,No,Yes,Yes,3,United States,California,Santa Maria,93458,34.95934,-120.490081,43684
1226-JZNKR,Female,20,Yes,No,Yes,No,0,United States,California,Santa Ynez,93460,34.630356,-120.032564,5710
7318-EIVKO,Male,38,No,No,No,No,0,United States,California,Shandon,93461,35.634488,-120.293534,1255
3771-PZOBW,Male,38,No,No,No,No,0,United States,California,Solvang,93463,34.624399,-120.137875,7958
8231-BSWXX,Male,44,No,No,No,No,0,United States,California,Mojave,93501,35.097323,-118.171288,4882
7389-KBFIT,Female,31,No,No,Yes,Yes,2,United States,California,Big Pine,93513,37.245505,-118.062943,1826
7176-WIONM,Female,24,Yes,No,Yes,No,0,United States,California,Bishop,93514,37.04584,-118.397236,13309
5141-ZUVBH,Female,46,No,No,No,Yes,1,United States,California,Boron,93516,34.95703,-117.73045,2241
7623-HKYRK,Male,46,No,No,No,Yes,1,United States,California,Caliente,93518,35.358953,-118.527064,1022
0310-SUCIN,Female,50,No,No,Yes,No,0,United States,California,Darwin,93522,36.319181,-117.593053,64
5197-PYEPU,Female,21,Yes,No,Yes,Yes,3,United States,California,Edwards,93523,34.966777,-117.961179,7685
6619-RPLQZ,Female,24,Yes,No,Yes,Yes,1,United States,California,June Lake,93529,37.730269,-119.055813,618
3275-RHRNE,Male,58,No,No,Yes,Yes,3,United States,California,Keeler,93530,36.560498,-117.962461,71
3503-TYDAY,Female,41,No,No,Yes,No,0,United States,California,Keene,93531,35.214982,-118.59049,1436
6901-GOGZG,Male,28,Yes,No,No,Yes,1,United States,California,Lake Hughes,93532,34.659579,-118.584212,2771
7021-XSNYE,Male,46,No,No,Yes,Yes,2,United States,California,Lancaster,93535,34.712708,-117.889656,57794
9621-OUPYD,Female,21,Yes,No,Yes,No,0,United States,California,Lancaster,93536,34.741406,-118.38111,49309
8982-NHAVY,Male,23,Yes,No,No,No,0,United States,California,Littlerock,93543,34.505273,-117.955054,11198
4307-KWMXE,Male,53,No,No,No,No,0,United States,California,Llano,93544,34.500091,-117.765862,1220
2450-ZKEED,Female,33,No,No,No,No,0,United States,California,Mammoth Lakes,93546,37.550074,-118.837167,8217
3694-DELSO,Male,56,No,No,Yes,Yes,3,United States,California,Olancha,93549,36.296851,-117.865469,318
3893-JRNFS,Male,19,Yes,No,No,No,0,United States,California,Palmdale,93550,34.536232,-118.082935,67232
1133-KXCGE,Female,38,No,No,No,No,0,United States,California,Palmdale,93552,34.557711,-118.029441,25370
0142-GVYSN,Male,57,No,No,No,No,0,United States,California,Randsburg,93554,35.405722,-117.773354,117
1049-FYSYG,Female,48,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
1821-BUCWY,Male,35,No,No,No,No,0,United States,California,Valyermo,93563,34.39583,-117.734568,413
8314-DPQHL,Male,61,No,No,No,No,0,United States,California,Auberry,93602,36.991762,-119.242874,3464
1465-WCZVT,Female,44,No,No,Yes,Yes,3,United States,California,Badger,93603,36.64545,-118.924982,273
9481-SFCQY,Female,44,No,No,No,Yes,1,United States,California,Bass Lake,93604,37.458367,-119.345011,613
0567-GGCAC,Female,38,No,No,No,No,0,United States,California,Biola,93606,36.798882,-120.019511,807
8884-MRNSU,Male,61,No,No,Yes,No,0,United States,California,Caruthers,93609,36.5276,-119.865999,5446
2171-UDMFD,Male,22,Yes,No,Yes,Yes,3,United States,California,Chowchilla,93610,37.100948,-120.270136,19391
9802-CAQUT,Female,27,Yes,No,Yes,Yes,3,United States,California,Coarsegold,93614,37.212191,-119.749323,9395
0187-WZNAB,Female,56,No,No,Yes,Yes,2,United States,California,Del Rey,93616,36.657462,-119.595293,1965
1475-VWVDO,Male,55,No,No,No,No,0,United States,California,Dos Palos,93620,37.045728,-120.630682,9388
1357-MVDOZ,Male,25,Yes,No,Yes,Yes,1,United States,California,Firebaugh,93622,36.785618,-120.625382,9491
7602-MVRMB,Female,62,No,No,Yes,Yes,1,United States,California,Fish Camp,93623,37.483535,-119.679414,77
5406-KGRMX,Female,30,No,No,No,No,0,United States,California,Helm,93627,36.520537,-120.118055,152
5968-HYJRZ,Male,28,Yes,No,Yes,Yes,2,United States,California,Kerman,93630,36.727418,-120.123526,14062
7140-ADSMJ,Male,23,Yes,No,No,No,0,United States,California,Los Banos,93635,36.995162,-120.955099,29124
2230-XTUWL,Female,20,Yes,No,Yes,Yes,2,United States,California,Madera,93637,36.902954,-120.194274,28434
7706-YLMQA,Female,30,No,No,No,No,0,United States,California,Madera,93638,37.004068,-119.930027,49247
2585-KTFRE,Male,61,No,No,No,Yes,1,United States,California,Escondido,92027,33.141265,-116.967221,48690
7994-UYIVZ,Male,62,No,No,Yes,No,0,United States,California,Miramonte,93641,36.696759,-119.024051,571
7717-BICXI,Male,37,No,No,Yes,Yes,3,United States,California,O Neals,93645,37.140104,-119.657092,173
6559-RAKOZ,Male,61,No,No,Yes,Yes,1,United States,California,Orange Cove,93646,36.633498,-119.298895,8449
4716-MRVEN,Female,30,No,No,No,No,0,United States,California,Parlier,93648,36.622237,-119.521126,12587
2143-LJULT,Female,55,No,No,Yes,No,0,United States,California,Fresno,93650,36.841655,-119.797113,3258
3200-MNQTF,Male,38,No,No,Yes,No,0,United States,California,Raisin City,93652,36.594542,-119.905245,265
6164-HXUGH,Female,40,No,No,Yes,Yes,1,United States,California,Raymond,93653,37.252057,-119.95783,972
5630-IXDXV,Female,51,No,No,No,No,0,United States,California,Reedley,93654,36.636638,-119.421842,25923
0320-DWVTU,Female,46,No,No,No,No,0,United States,California,Riverdale,93656,36.452211,-119.94575,5729
9135-MGVPY,Male,41,No,No,Yes,No,0,United States,California,Sanger,93657,36.819628,-119.440414,28991
1212-GLHMD,Male,54,No,No,No,No,0,United States,California,San Joaquin,93660,36.600193,-120.153393,4318
7878-JGDKK,Male,38,No,No,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213
1088-AUUZZ,Male,33,No,No,Yes,Yes,1,United States,California,Shaver Lake,93664,37.223,-119.001021,642
9588-OZDMQ,Female,38,No,No,Yes,No,0,United States,California,Tollhouse,93667,36.993666,-119.348267,2633
6476-EPYZR,Male,57,No,No,Yes,Yes,1,United States,California,Wishon,93669,37.287758,-119.548156,327
1174-FGIFN,Female,44,No,No,Yes,Yes,1,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146
6620-HVDUJ,Male,50,No,No,No,No,0,United States,California,Fresno,93701,36.749403,-119.787574,13858
1032-MAELW,Female,57,No,No,Yes,Yes,3,United States,California,Fresno,93703,36.768774,-119.762633,31180
7641-TQFHN,Male,21,Yes,No,No,Yes,1,United States,California,Fresno,93704,36.799648,-119.801247,26580
1552-TKMXS,Female,37,No,No,Yes,No,0,United States,California,Fresno,93705,36.78724,-119.827813,35451
8622-ZLFKO,Female,56,No,No,Yes,No,0,United States,California,Fresno,93710,36.822715,-119.761826,29337
6188-UXBBR,Female,47,No,No,Yes,No,0,United States,California,Fresno,93720,36.878709,-119.7645,45087
2333-KWEWW,Male,64,No,No,No,No,0,United States,California,Fresno,93721,36.732694,-119.783786,6848
5702-SKUOB,Female,34,No,No,Yes,No,0,United States,California,Fresno,93722,36.78979,-119.929894,60889
1134-YWTYF,Male,32,No,No,Yes,No,0,United States,California,Fresno,93725,36.623632,-119.741322,21010
6061-GWWAV,Male,44,No,No,No,Yes,1,United States,California,Fresno,93726,36.793601,-119.761131,39148
0679-TDGAK,Male,29,Yes,No,Yes,Yes,1,United States,California,Fresno,93727,36.751489,-119.68072,54701
6585-WCEWR,Male,24,Yes,No,Yes,Yes,1,United States,California,Fresno,93728,36.757345,-119.818274,16346
9067-YGSCA,Female,35,No,No,No,No,0,United States,California,Salinas,93901,36.64152,-121.622188,35739
9067-SQTNS,Male,37,No,No,Yes,Yes,2,United States,California,Salinas,93905,36.667794,-121.601306,58548
1776-SPBWV,Female,43,No,No,Yes,Yes,1,United States,California,Salinas,93907,36.77462,-121.664714,22292
9668-PUGNU,Male,20,Yes,No,Yes,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690
9405-GPBBG,Female,42,No,No,No,No,0,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,2966
1926-QUZNN,Female,45,No,No,Yes,No,0,United States,California,Carmel,93923,36.460611,-121.852507,13121
5829-NVSQN,Female,38,No,No,Yes,No,0,United States,California,Gonzales,93926,36.52588,-121.396719,9023
9565-AXSMR,Male,19,Yes,No,Yes,Yes,3,United States,California,Greenfield,93927,36.248708,-121.386617,14204
8869-LIHMK,Female,51,No,No,No,No,0,United States,California,King City,93930,36.220761,-120.980777,14477
0447-RXSGD,Male,39,No,No,No,No,0,United States,California,Monterey,93940,36.362741,-121.869685,32857
4927-WWOOZ,Male,39,No,No,Yes,No,0,United States,California,Pacific Grove,93950,36.618337,-121.926417,15449
5788-YPOEG,Female,41,No,No,Yes,Yes,2,United States,California,Pebble Beach,93953,36.587497,-121.944815,4602
0661-KBKPA,Male,43,No,No,Yes,Yes,3,United States,California,Seaside,93955,36.625114,-121.823565,38244
9081-WWXKP,Female,64,No,No,Yes,Yes,1,United States,California,Soledad,93960,36.414216,-121.360597,13003
0784-ZQJZX,Male,22,Yes,No,No,Yes,1,United States,California,Spreckels,93962,36.624641,-121.647195,407
3133-PZNSR,Male,25,Yes,No,Yes,Yes,3,United States,California,Belmont,94002,37.509366,-122.306132,25566
0722-SVSFK,Female,45,No,No,No,No,0,United States,California,Half Moon Bay,94019,37.45567,-122.407992,17929
3612-YVGSJ,Female,59,No,No,Yes,No,0,United States,California,La Honda,94020,37.285677,-122.224165,1622
5397-NSKQG,Male,39,No,No,Yes,Yes,2,United States,California,Los Altos,94022,37.349546,-122.134356,18486
8565-HBFNN,Male,51,No,No,Yes,No,0,United States,California,Los Altos,94024,37.352911,-122.093002,21496
8670-ERCJH,Male,33,No,No,No,No,0,United States,California,Portola Valley,94028,37.369709,-122.215844,6601
7758-UJWYS,Male,31,No,No,Yes,Yes,1,United States,California,Millbrae,94030,37.601248,-122.403099,20350
2050-ONYDQ,Female,48,No,No,Yes,Yes,1,United States,California,Montara,94037,37.540582,-122.509594,2346
7055-JCGNI,Female,60,No,No,No,No,0,United States,California,Moss Beach,94038,37.515556,-122.502311,3064
0739-UUAJR,Female,61,No,No,Yes,Yes,1,United States,California,Mountain View,94040,37.380662,-122.086022,32143
4826-DXMUP,Male,23,Yes,No,No,Yes,2,United States,California,Mountain View,94041,37.388349,-122.075299,13483
7285-KLOTR,Female,46,No,No,Yes,No,0,United States,California,Pacifica,94044,37.573633,-122.455167,38885
0654-PQKDW,Female,58,No,No,Yes,Yes,2,United States,California,Pescadero,94060,37.22565,-122.297533,2055
7175-NTIXE,Female,26,Yes,No,No,No,0,United States,California,Redwood City,94061,37.461251,-122.235414,35737
7963-SHNDT,Female,63,No,No,No,No,0,United States,California,Redwood City,94062,37.410567,-122.297152,25569
0188-GWFLE,Male,33,No,No,No,No,0,United States,California,Redwood City,94065,37.527497,-122.230941,10658
8129-GMVGI,Female,58,No,No,Yes,Yes,3,United States,California,San Bruno,94066,37.624436,-122.430661,39566
2882-DDZPG,Female,27,Yes,No,No,No,0,United States,California,San Carlos,94070,37.497915,-122.267361,28098
3547-LQRIK,Female,20,Yes,No,Yes,No,0,United States,California,San Gregorio,94074,37.331762,-122.341444,291
5843-TTHGI,Female,30,No,No,No,No,0,United States,California,Sunnyvale,94086,37.378541,-122.020456,64010
1849-RJYIG,Female,43,No,No,No,No,0,United States,California,Sunnyvale,94087,37.3511,-122.037311,50070
8868-GAGIO,Male,49,No,No,Yes,No,0,United States,California,Sunnyvale,94089,37.421633,-122.009613,16985
4061-UKJWL,Male,35,No,No,No,No,0,United States,California,San Francisco,94102,37.7795,-122.419233,28998
5380-XPJNZ,Female,22,Yes,No,No,No,0,United States,California,San Francisco,94103,37.773147,-122.411287,23036
8263-QMNTJ,Male,46,No,No,Yes,No,0,United States,California,San Francisco,94104,37.791222,-122.402241,384
3230-JCNZS,Female,43,No,No,Yes,Yes,2,United States,California,San Francisco,94107,37.768881,-122.395521,17372
0277-ORXQS,Male,33,No,No,Yes,Yes,4,United States,California,San Francisco,94108,37.791998,-122.408653,13723
7996-BPXHY,Female,44,No,No,Yes,Yes,3,United States,California,San Francisco,94111,37.801776,-122.402293,3337
3227-WLKLI,Female,52,No,No,Yes,Yes,3,United States,California,San Francisco,94112,37.720498,-122.443119,73117
2266-FUBDZ,Male,19,Yes,No,Yes,Yes,3,United States,California,San Francisco,94115,37.786031,-122.437301,33122
8237-ULIXL,Female,21,Yes,No,Yes,No,0,United States,California,San Francisco,94116,37.74441,-122.486764,42959
8216-AZUUZ,Female,42,No,No,Yes,Yes,3,United States,California,San Francisco,94118,37.781304,-122.461522,38955
9153-BTBVV,Female,61,No,No,Yes,No,0,United States,California,San Francisco,94121,37.776718,-122.495781,42476
5186-PEIZU,Female,31,No,No,No,No,0,United States,California,San Francisco,94124,37.731505,-122.384532,33177
1074-AMIOH,Female,38,No,No,Yes,Yes,2,United States,California,San Francisco,94127,37.736535,-122.45732,20643
4361-FEBGN,Male,41,No,No,No,No,0,United States,California,San Francisco,94131,37.746699,-122.442833,27906
0380-ZCSBI,Male,56,No,No,No,No,0,United States,California,San Francisco,94133,37.802071,-122.411004,26831
7145-FEJWU,Female,62,No,No,No,Yes,2,United States,California,San Francisco,94134,37.721052,-122.413573,40137
3969-JQABI,Female,47,No,No,Yes,No,0,United States,California,Palo Alto,94303,37.45809,-122.115398,45499
9624-EGDEQ,Female,49,No,No,No,No,0,United States,California,Palo Alto,94304,37.386978,-122.177746,1723
1051-EQPZR,Female,21,Yes,No,Yes,Yes,2,United States,California,Stanford,94305,37.424342,-122.165641,13386
5849-ASHZJ,Male,26,Yes,No,No,Yes,3,United States,California,Palo Alto,94306,37.416159,-122.131337,24492
5780-INQIK,Female,52,No,No,No,No,0,United States,California,San Mateo,94401,37.590421,-122.306467,32488
8384-FZBJK,Female,37,No,No,Yes,Yes,3,United States,California,San Mateo,94404,37.556094,-122.272437,31882
3750-RNQKR,Female,38,No,No,No,No,0,United States,California,Alameda,94501,37.774633,-122.274434,58555
0962-CQPWQ,Female,57,No,No,Yes,Yes,2,United States,California,Alameda,94502,37.724817,-122.224363,13996
3096-YXENJ,Female,25,Yes,No,Yes,No,0,United States,California,Danville,94506,37.791481,-121.903253,19777
1265-BCFEO,Female,30,No,No,Yes,No,0,United States,California,Alamo,94507,37.855717,-121.994813,15187
