Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing
3696-XRIEN,Q3,No,0,50,Offer B,Yes,21.25,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
0074-HDKDG,Q3,Yes,5,25,None,Yes,6.45,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes
8791-GFXLZ,Q3,No,0,12,None,Yes,44.78,No,Yes,DSL,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
9330-DHBFL,Q3,Yes,4,23,None,Yes,11.4,No,Yes,DSL,58,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes
0098-BOWSO,Q3,No,0,27,None,Yes,20.66,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
5859-HZYLF,Q3,Yes,9,26,None,Yes,43.84,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
3156-QLHBO,Q3,No,0,2,None,Yes,21.18,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2208-NQBCT,Q3,Yes,10,26,None,Yes,42.95,No,Yes,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No
6621-NRZAK,Q3,Yes,7,63,Offer B,Yes,46.9,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0831-JNISG,Q3,Yes,9,71,Offer A,Yes,23.34,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0774-IFUVM,Q3,Yes,7,11,None,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
9553-DLCLU,Q3,No,0,13,None,Yes,37.03,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
1641-BYBTK,Q3,No,0,6,None,Yes,16.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
2446-ZKVAF,Q3,Yes,5,18,None,Yes,1.28,Yes,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No
3522-CDKHF,Q3,Yes,6,32,Offer C,Yes,19.3,No,Yes,Fiber Optic,47,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1430-SFQSA,Q3,No,0,29,Offer C,No,0,No,Yes,DSL,8,Yes,No,No,Yes,No,No,No,Yes,One Year,No
0411-EZJZE,Q3,No,0,3,None,Yes,20.1,Yes,Yes,DSL,29,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes
8807-ARQET,Q3,No,0,41,Offer B,No,0,No,Yes,Cable,21,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
8992-CEUEN,Q3,No,0,1,None,Yes,7.8,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
4320-QMLLA,Q3,No,0,7,None,Yes,5.61,No,Yes,DSL,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No
8777-PVYGU,Q3,No,0,52,Offer B,Yes,4.22,No,Yes,DSL,18,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes
8292-ITGYJ,Q3,Yes,7,45,Offer B,Yes,20.11,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
6870-ZWMNX,Q3,Yes,4,70,Offer A,Yes,33.37,Yes,Yes,DSL,9,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No
0621-CXBKL,Q3,No,0,53,Offer B,Yes,10.32,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
5334-JLAXU,Q3,Yes,8,60,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
9359-UGBTK,Q3,No,0,67,None,Yes,5.39,No,Yes,Cable,9,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes
6479-OAUSD,Q3,No,0,25,Offer C,Yes,7.17,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
7129-ACFOG,Q3,No,0,5,None,Yes,49.4,Yes,Yes,Cable,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes
4189-NAKJS,Q3,No,0,26,Offer C,Yes,24.67,Yes,Yes,Cable,59,No,No,No,No,No,No,No,Yes,One Year,Yes
5562-BETPV,Q3,Yes,1,1,Offer E,Yes,23.41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
9127-FHJBZ,Q3,Yes,1,72,None,Yes,32.47,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
6994-ORCWG,Q3,No,0,14,Offer D,Yes,21.03,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes
1346-UFHAX,Q3,No,0,13,Offer D,Yes,33.69,Yes,Yes,Fiber Optic,15,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes
2933-XEUJM,Q3,No,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No
4835-YSJMR,Q3,No,0,39,Offer C,Yes,3.93,No,Yes,DSL,15,No,No,No,Yes,No,No,No,Yes,Two Year,Yes
3164-YAXFY,Q3,No,0,57,Offer B,No,0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0887-WBJVH,Q3,Yes,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes
4660-IRIBM,Q3,Yes,1,18,Offer D,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
7670-ZBPOQ,Q3,Yes,1,58,Offer B,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes
0080-OROZO,Q3,No,0,35,Offer C,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
3916-NRPAP,Q3,No,0,3,Offer E,Yes,29.84,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No
6807-SIWJI,Q3,No,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes
8221-HVAYI,Q3,No,0,35,Offer C,Yes,5.06,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes
5232-NXPAY,Q3,No,0,47,Offer B,Yes,3.47,No,Yes,DSL,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
8967-SZQAS,Q3,No,0,14,Offer D,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No
0455-ENTCR,Q3,Yes,1,66,None,Yes,42.85,Yes,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No
8944-AILEF,Q3,Yes,1,15,Offer D,Yes,39.84,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
5542-NKVRU,Q3,No,0,42,Offer B,Yes,18.31,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
7126-RBHSD,Q3,Yes,1,17,Offer D,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No
5370-IIVVL,Q3,No,0,37,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes
6789-HJBWG,Q3,No,0,12,Offer D,Yes,17.14,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes
9087-EYCPR,Q3,No,0,60,Offer B,Yes,39.41,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
6791-YBNAK,Q3,Yes,9,18,Offer D,No,0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No
6077-BDPXA,Q3,No,0,3,None,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
0013-MHZWF,Q3,No,0,9,Offer E,Yes,16.77,No,Yes,Cable,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes
8268-YDIXR,Q3,Yes,1,56,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes
4291-SHSBH,Q3,No,0,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
6980-IMXXE,Q3,Yes,5,69,None,Yes,42.49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0040-HALCW,Q3,Yes,3,54,None,Yes,19.7,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0784-GTUUK,Q3,Yes,6,62,None,Yes,32.28,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
2294-DMMUS,Q3,Yes,9,62,None,Yes,36.54,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0872-JCPIB,Q3,No,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No
3055-MJDSB,Q3,No,0,9,Offer E,No,0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
9091-WTUUY,Q3,Yes,4,64,None,Yes,25.74,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No
7115-IRDHS,Q3,Yes,3,72,None,Yes,24.42,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8496-DMZUK,Q3,No,0,30,Offer C,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No
2040-VZIKE,Q3,Yes,3,49,None,Yes,44.81,Yes,Yes,Fiber Optic,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
9068-VPWQQ,Q3,Yes,10,61,None,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No
0178-SZBHO,Q3,Yes,7,47,None,Yes,1.09,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No
0384-RVBPI,Q3,No,0,20,Offer D,Yes,12.6,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No
1299-AURJA,Q3,Yes,8,70,None,Yes,30.33,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
4525-VZCZG,Q3,No,0,54,None,Yes,20.93,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes
2788-CJQAQ,Q3,No,0,13,Offer D,Yes,22.31,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
0319-QZTCO,Q3,Yes,9,3,Offer E,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes
2120-SMPEX,Q3,No,0,25,Offer C,Yes,17.64,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
0096-FCPUF,Q3,No,0,30,None,Yes,2.64,Yes,Yes,DSL,15,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
0668-OGMHD,Q3,Yes,8,21,Offer D,No,0,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No
9408-HRXRK,Q3,Yes,9,45,None,Yes,47.48,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
5593-SUAOO,Q3,Yes,6,24,None,Yes,41.45,Yes,Yes,Fiber Optic,53,No,Yes,Yes,No,No,No,No,Yes,One Year,No
6766-HFKLA,Q3,Yes,10,56,None,Yes,10.13,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
7617-EYGLW,Q3,No,0,1,Offer E,Yes,46.59,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2226-ICFDO,Q3,Yes,9,72,None,Yes,10.87,Yes,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
5529-GIBVH,Q3,No,0,47,None,Yes,3.49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9992-UJOEL,Q3,No,0,2,Offer E,Yes,18.62,No,Yes,DSL,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
4741-WWJQZ,Q3,No,0,2,Offer E,Yes,26.58,No,Yes,Fiber Optic,23,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes
6625-UTXEW,Q3,Yes,1,12,Offer D,Yes,46.88,No,Yes,Cable,73,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
6244-BESBM,Q3,Yes,6,69,None,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
2612-PHGOX,Q3,Yes,4,64,None,Yes,6.59,Yes,Yes,Cable,20,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes
8480-PPONV,Q3,Yes,3,62,None,Yes,40.66,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
8780-IHCRN,Q3,Yes,5,63,None,Yes,28.92,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
4598-ZADCK,Q3,No,0,53,None,No,0,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes
1257-SXUXQ,Q3,Yes,10,5,None,Yes,8.04,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
7182-OVLBJ,Q3,Yes,4,62,None,Yes,28.64,Yes,Yes,Fiber Optic,52,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes
5095-ETBRJ,Q3,Yes,5,55,None,Yes,2.36,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No
4821-WQOYN,Q3,Yes,6,72,None,Yes,22.05,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
4730-AWNAU,Q3,Yes,7,36,None,No,0,No,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No
3452-FLHYD,Q3,Yes,3,25,None,Yes,25.08,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
9531-NSBMR,Q3,No,0,36,None,Yes,49.85,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
6260-ONULR,Q3,No,0,1,None,Yes,42.19,No,Yes,Cable,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
4389-UEFCZ,Q3,No,0,72,None,Yes,21.96,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes
8711-LOBKY,Q3,Yes,2,59,None,Yes,41.19,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8985-OOPOS,Q3,No,0,1,None,Yes,36.05,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No
8800-ZKRFW,Q3,Yes,9,30,None,Yes,24.56,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes
2616-FLVQC,Q3,No,0,64,None,Yes,38.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9968-FFVVH,Q3,No,0,63,None,Yes,38.37,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No
8390-FESFV,Q3,No,0,62,None,Yes,6.05,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
3022-BEXHZ,Q3,Yes,6,67,None,Yes,40.96,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
6248-TKCQV,Q3,Yes,5,70,None,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
6198-ZFIOJ,Q3,No,0,5,None,Yes,19.3,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,No
5989-OMNJE,Q3,Yes,6,24,None,No,0,No,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No
1291-CUOCY,Q3,Yes,7,72,None,Yes,4.32,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
9795-SHUHB,Q3,Yes,9,66,None,Yes,24.27,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes
3230-IUALN,Q3,Yes,10,45,None,Yes,26.01,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
0042-RLHYP,Q3,Yes,5,69,None,Yes,38.39,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
4945-RVMTE,Q3,No,0,28,None,Yes,38.97,No,Yes,Cable,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
1866-NXPSP,Q3,No,0,36,None,Yes,32,No,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes
3941-XTSKM,Q3,Yes,6,42,None,No,0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes
1661-CZBAU,Q3,No,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes
5158-RIVOP,Q3,Yes,3,11,Offer D,Yes,2.52,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9788-YTFGE,Q3,No,0,7,None,Yes,13.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
9277-JOOMO,Q3,No,0,3,None,Yes,26.33,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
1907-YLNYW,Q3,No,0,8,None,Yes,41.13,No,Yes,DSL,27,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes
8947-YRTDV,Q3,Yes,1,32,None,Yes,43.37,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No
3161-ONRWK,Q3,Yes,4,60,Offer B,Yes,43.57,No,Yes,DSL,30,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes
0114-RSRRW,Q3,Yes,9,10,Offer D,Yes,49.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
4565-NLZBV,Q3,Yes,5,71,None,Yes,43.37,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
6682-VCIXC,Q3,Yes,2,43,Offer B,No,0,No,Yes,Cable,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes
6475-VHUIZ,Q3,Yes,6,23,Offer D,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No
3910-MRQOY,Q3,Yes,8,72,None,Yes,12.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0661-WCQNQ,Q3,Yes,8,22,Offer D,Yes,7.68,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,No,One Year,Yes
7537-RBWEA,Q3,No,0,1,None,No,0,No,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
4656-CAURT,Q3,No,0,69,None,Yes,22.24,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0121-SNYRK,Q3,No,0,50,Offer B,No,0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes
3733-LSYCE,Q3,Yes,6,15,None,Yes,30.09,No,Yes,Fiber Optic,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No
6265-FRMTQ,Q3,No,0,31,None,Yes,25.58,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
1371-DWPAZ,Q3,Yes,2,10,None,No,0,No,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No
2017-CCBLH,Q3,No,0,8,None,Yes,23.46,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
7690-KPNCU,Q3,Yes,5,64,Offer B,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
0536-BGFMZ,Q3,Yes,3,28,None,Yes,42.33,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2293-IJWPS,Q3,Yes,5,57,Offer B,Yes,3.72,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
5469-NUJUR,Q3,No,0,19,None,Yes,19.1,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
2625-TRCZQ,Q3,No,0,51,Offer B,No,0,No,Yes,DSL,42,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
4102-HLENU,Q3,Yes,5,67,None,Yes,22.83,Yes,Yes,Cable,22,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No
7266-GSSJX,Q3,Yes,3,11,None,Yes,16.67,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
7722-VJRQD,Q3,Yes,8,72,None,No,0,No,Yes,Cable,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
7073-QETQY,Q3,Yes,9,66,Offer A,Yes,45.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
5624-RYAMH,Q3,No,0,9,None,Yes,46.94,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
0196-JTUQI,Q3,No,0,9,None,Yes,9.27,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7130-YXBRO,Q3,Yes,9,48,Offer B,Yes,22.36,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
9272-LSVYH,Q3,No,0,10,None,Yes,4.29,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No
3084-DOWLE,Q3,Yes,8,72,Offer A,Yes,43.29,Yes,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No
1084-MNSMJ,Q3,Yes,10,51,Offer B,Yes,33.93,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
6250-CGGUN,Q3,No,0,54,Offer B,Yes,30.66,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No
5478-JJVZK,Q3,No,0,33,None,Yes,15.69,Yes,Yes,DSL,24,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
7596-IIWYC,Q3,No,0,27,None,Yes,35.77,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
9793-WECQC,Q3,No,0,23,None,Yes,48.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No
4291-HPAXL,Q3,No,0,1,None,Yes,29.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
8999-YPYBV,Q3,Yes,3,45,Offer B,Yes,30.8,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
1839-FBNFR,Q3,Yes,3,39,None,Yes,32.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
3071-MVJCD,Q3,Yes,10,72,Offer A,Yes,48.44,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No
1697-BCSHV,Q3,Yes,2,58,Offer B,Yes,44.1,Yes,Yes,DSL,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes
0562-KBDVM,Q3,No,0,70,Offer A,No,0,No,Yes,DSL,11,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes
1131-SUEKT,Q3,Yes,4,61,Offer B,Yes,41.57,No,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes
3717-OEAUQ,Q3,No,0,2,Offer E,Yes,2.72,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,No
4538-WNTMJ,Q3,No,0,46,Offer B,Yes,4.6,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No
9432-RUVSL,Q3,No,0,48,Offer B,Yes,19.04,No,Yes,Fiber Optic,21,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
8060-HIWJJ,Q3,No,0,64,Offer B,Yes,14.39,Yes,Yes,DSL,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No
7684-XSZIY,Q3,Yes,3,72,Offer A,Yes,20.42,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9089-UOWJG,Q3,Yes,2,12,None,Yes,7.97,No,Yes,DSL,52,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
8039-ACLPL,Q3,Yes,6,72,Offer A,Yes,12.32,No,Yes,DSL,59,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No
9885-AIBVB,Q3,Yes,4,29,None,Yes,39.5,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes
1934-MKPXS,Q3,Yes,3,33,None,Yes,49.37,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
2592-YKDIF,Q3,No,0,1,None,Yes,44.09,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2272-JKMSI,Q3,Yes,5,62,Offer B,Yes,13.25,Yes,Yes,Fiber Optic,57,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
8714-CTZJW,Q3,No,0,4,Offer E,Yes,19.84,No,Yes,Fiber Optic,73,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes
3569-EDBPQ,Q3,No,0,24,None,Yes,25.81,Yes,Yes,Fiber Optic,3,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes
3131-NWVFJ,Q3,Yes,9,14,None,Yes,19.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
7521-YXVZY,Q3,No,0,3,Offer E,Yes,5.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2373-NTKOD,Q3,No,0,8,Offer E,Yes,25.72,No,Yes,Cable,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
1970-KKFWL,Q3,No,0,35,None,Yes,6.52,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9337-SRRNI,Q3,No,0,66,Offer A,Yes,23.81,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
0895-UADGO,Q3,No,0,8,None,No,0,No,Yes,Cable,4,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes
5678-VFNEQ,Q3,Yes,8,71,Offer A,Yes,4.39,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
5977-CKHON,Q3,Yes,3,43,Offer B,Yes,27.49,Yes,Yes,Fiber Optic,53,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes
